key,comp_level,set_number,match_number,team_key,start_Pos_5isBlue,a_Proc,a_L4,a_L3,a_L2,a_L1,t_Defense,t_timeFrozen,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,end_Pos,t_Tipped,auto_Notes,tele_Notes,endgame_Notes,match_Scouter,a_Leave,a_Station,a_Net,a_reefAlgae,r1,b1,b2,b3,r2,r3,ba_bluescore,ba_redscore,ba_autoCoralCount,ba_autoCoralPoints,ba_autoLineRobot1,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_algaePoints,ba_adjustPoints,ba_autoBonusAchieved,ba_winning_alliance
2025orore_qm19,qm,1,19,frc9438,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Park,0,Moved,"basically just de-algaed, dont really have coral. ",parked,Michael,1,0,0,0,frc2733,frc957,frc9438,frc3636,frc2898,frc1425,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm19,qm,1,19,frc3636,5,0,1,0,0,0,0,0,1,1,0,2,3,2,0,None,0,Placed preloaded grabbed another and missed place,"Ran tons of cycles, very fast robot but highly inaccurate place. Goes for quantity over quality. Works really well",Ran more cycles but didn't reach in time to park,Pranav,0,0,0,0,frc2733,frc957,frc9438,frc3636,frc2898,frc1425,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm2,qm,1,2,frc5975,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Park,0,didn't leave the start. ,drove around and didn't contribute however robots were experiencing connection issues.,"drove into other alliance, preventing climb",naman,0,0,0,0,frc5975,frc3574,frc6696,frc3812,frc10444,frc1425,54,15,0,0,No,Yes,No,3,3,0,0,0,4,Parked,None,Parked,0,8,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,blue
2025orore_qm2,qm,1,2,frc10444,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,None,0,Moved a foot,"tried to remove algea, but it got stuck inside the robot. Then their grabber fell of","N/a, E stoped",Aarush,1,0,0,0,frc5975,frc3574,frc6696,frc3812,frc10444,frc1425,54,15,0,0,No,Yes,No,3,3,0,0,0,4,Parked,None,Parked,0,8,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,blue
2025orore_qm2,qm,1,2,frc1425,3,0,0,0,0,0,0,84,0,0,0,0,0,0,0,Park,0,Seemed to make an attempt but was unable to move and frozen,was frozen for almost the whole time at some points it seemed to be able to move but very little towards the end it was able to slowly move and it went to climb area,It was able to make it inside of tape but not climb,Ave wilson,0,0,0,0,frc5975,frc3574,frc6696,frc3812,frc10444,frc1425,54,15,0,0,No,Yes,No,3,3,0,0,0,4,Parked,None,Parked,0,8,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,blue
2025orore_qm2,qm,1,2,frc3574,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Park,0,Did not leave or do anything,"Did not pay much attention, too focused on our robot. Fairly slow but accurate bot, station collect and can place L1-L3",Parked,Pranav,0,0,0,0,frc5975,frc3574,frc6696,frc3812,frc10444,frc1425,54,15,0,0,No,Yes,No,3,3,0,0,0,4,Parked,None,Parked,1,0,0,0,0,0,0,3,1,10,47,51,54,0,0,0,0,blue
2025orore_qm2,qm,1,2,frc6696,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,Park,0,Tried scoring but missed,very fast and efficient. Cant ground collect,,Yaamini,1,0,0,0,frc5975,frc3574,frc6696,frc3812,frc10444,frc1425,54,15,0,0,No,Yes,No,3,3,0,0,0,4,Parked,None,Parked,1,0,0,0,0,0,0,3,1,10,47,51,54,0,0,0,0,blue
2025orore_qm2,qm,1,2,frc3812,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Park,0,,sorry I didn't do a good job; I was so confused about what was going on,,michael,0,0,0,0,frc5975,frc3574,frc6696,frc3812,frc10444,frc1425,54,15,0,0,No,Yes,No,3,3,0,0,0,4,Parked,None,Parked,1,0,0,0,0,0,0,3,1,10,47,51,54,0,0,0,0,blue
2025orore_qm20,qm,1,20,frc3663,4,0,1,0,0,0,0,0,1,0,0,2,4,2,3,Park,0,great automode! were quick in cycles,"very efficient cycling, scoring coral in abundance on all levels",just parked,naman,1,1,0,0,frc3663,frc847,frc2635,frc1540,frc10444,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm20,qm,1,20,frc10444,3,0,0,0,0,0,0,16,1,0,0,0,0,0,0,Park,0,Dropped coral ,"stalled?, moved slowly went to other side did no defense",in last few seconds started,Ave wilson,1,0,0,0,frc3663,frc847,frc2635,frc1540,frc10444,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm20,qm,1,20,frc2471,2,0,0,0,0,0,0,0,0,0,0,3,1,2,1,Park,0,"Tried to get 1 on l4, but failed ","no the most reliable coral scoring, but still got a lot of coral on every level","no ability to climb, only park",Aarush V,1,0,0,0,frc3663,frc847,frc2635,frc1540,frc10444,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm20,qm,1,20,frc847,5,0,0,0,0,0,0,0,0,0,0,0,3,0,1,Park,0,"Was just moving and collecting coral, and didn't involve placing","Had slow cycles, and always scored on l3 and once on l1. However, human player feeding and collecting coral always took two tries, and wasted cycle time. Took a while for robot to place coral on the r","Climb was unsuccessful, but attempted unreliable deep cage climb",Dev Sharma,1,1,0,0,frc3663,frc847,frc2635,frc1540,frc10444,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm20,qm,1,20,frc2635,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,Park,0,moved,pretty good third pick if we need algae only. they can do processor and de-algae relatively quickly.,"Smart, as the reef gets entirely de algaed and then they go to climb with around 30 secs left. This would need to be cahnged for playoffs, but still pretty good. ",Michael,1,0,0,0,frc3663,frc847,frc2635,frc1540,frc10444,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm20,qm,1,20,frc1540,3,0,0,0,0,1,0,0,0,0,0,0,0,0,5,Park,0,"Left start, placed in L1, tried to do algae but failed","Ran very fast cycles on L1, ground intake very accurate and place fairly accurate. Tried l4 once but failed ",Parked,Pranav,1,0,0,0,frc3663,frc847,frc2635,frc1540,frc10444,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm21,qm,1,21,frc3574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,Didn't move during auto mode,"Was unable to place anything during teleop, and tried one time to place coral on l1, but had to fiddle around a lot (move around a little bit) to get right angle for placing, and missed coral on L1","Just parked, and didn't climb",Dev Sharma,0,0,0,0,frc3574,frc2915,frc6845,frc7034,frc3673,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm21,qm,1,21,frc3673,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc3574,frc2915,frc6845,frc7034,frc3673,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm21,qm,1,21,frc2557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Park,0,Moved to reef,"only able to score on l1, almost always makes it. Able to collct of ground",unable to climb,Aarush Vegesna,1,0,0,0,frc3574,frc2915,frc6845,frc7034,frc3673,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm21,qm,1,21,frc2915,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Park,0,left start zone and parked at face of reef,very slow cycles because of tiny intake. very inefficient,parked,naman,1,0,0,0,frc3574,frc2915,frc6845,frc7034,frc3673,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm21,qm,1,21,frc6845,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Park,0,,not very good at defense probably DNP,parked,Michael,0,0,0,0,frc3574,frc2915,frc6845,frc7034,frc3673,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm21,qm,1,21,frc7034,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc3574,frc2915,frc6845,frc7034,frc3673,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm22,qm,1,22,frc9430,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc9430,frc9438,frc5970,frc5975,frc6443,frc2733,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm22,qm,1,22,frc6443,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc9438,frc5970,frc5975,frc6443,frc2733,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm22,qm,1,22,frc2733,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc9430,frc9438,frc5970,frc5975,frc6443,frc2733,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm22,qm,1,22,frc9438,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc9430,frc9438,frc5970,frc5975,frc6443,frc2733,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm22,qm,1,22,frc5970,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc9438,frc5970,frc5975,frc6443,frc2733,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm22,qm,1,22,frc5975,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc9438,frc5970,frc5975,frc6443,frc2733,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm23,qm,1,23,frc1425,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc1425,frc4043,frc4488,frc2635,frc1540,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm23,qm,1,23,frc1540,,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc4043,frc4488,frc2635,frc1540,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm23,qm,1,23,frc3812,,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc4043,frc4488,frc2635,frc1540,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm23,qm,1,23,frc4043,,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc4043,frc4488,frc2635,frc1540,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm23,qm,1,23,frc4488,,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc4043,frc4488,frc2635,frc1540,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm23,qm,1,23,frc2635,,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc4043,frc4488,frc2635,frc1540,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm24,qm,1,24,frc3663,,,,,,,,,,,,,,,,,,,,,,,,,,frc3663,frc2898,frc1844,frc10444,frc3636,frc9446,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm24,qm,1,24,frc3636,,,,,,,,,,,,,,,,,,,,,,,,,,frc3663,frc2898,frc1844,frc10444,frc3636,frc9446,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm24,qm,1,24,frc9446,,,,,,,,,,,,,,,,,,,,,,,,,,frc3663,frc2898,frc1844,frc10444,frc3636,frc9446,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm24,qm,1,24,frc2898,,,,,,,,,,,,,,,,,,,,,,,,,,frc3663,frc2898,frc1844,frc10444,frc3636,frc9446,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm24,qm,1,24,frc1844,,,,,,,,,,,,,,,,,,,,,,,,,,frc3663,frc2898,frc1844,frc10444,frc3636,frc9446,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm24,qm,1,24,frc10444,,,,,,,,,,,,,,,,,,,,,,,,,,frc3663,frc2898,frc1844,frc10444,frc3636,frc9446,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm25,qm,1,25,frc2471,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc847,frc957,frc4662,frc6831,frc6696,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm25,qm,1,25,frc6831,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc847,frc957,frc4662,frc6831,frc6696,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm25,qm,1,25,frc6696,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc847,frc957,frc4662,frc6831,frc6696,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm25,qm,1,25,frc847,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc847,frc957,frc4662,frc6831,frc6696,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm25,qm,1,25,frc957,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc847,frc957,frc4662,frc6831,frc6696,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm25,qm,1,25,frc4662,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc847,frc957,frc4662,frc6831,frc6696,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm26,qm,1,26,frc4488,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc5975,frc3574,frc9430,frc1425,frc5970,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm26,qm,1,26,frc1425,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc5975,frc3574,frc9430,frc1425,frc5970,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm26,qm,1,26,frc5970,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc5975,frc3574,frc9430,frc1425,frc5970,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm26,qm,1,26,frc5975,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc5975,frc3574,frc9430,frc1425,frc5970,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm26,qm,1,26,frc3574,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc5975,frc3574,frc9430,frc1425,frc5970,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm26,qm,1,26,frc9430,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc5975,frc3574,frc9430,frc1425,frc5970,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm27,qm,1,27,frc2557,,,,,,,,,,,,,,,,,,,,,,,,,,frc2557,frc10444,frc6443,frc2635,frc2915,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm27,qm,1,27,frc2915,,,,,,,,,,,,,,,,,,,,,,,,,,frc2557,frc10444,frc6443,frc2635,frc2915,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm27,qm,1,27,frc9438,,,,,,,,,,,,,,,,,,,,,,,,,,frc2557,frc10444,frc6443,frc2635,frc2915,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm27,qm,1,27,frc10444,,,,,,,,,,,,,,,,,,,,,,,,,,frc2557,frc10444,frc6443,frc2635,frc2915,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm27,qm,1,27,frc6443,,,,,,,,,,,,,,,,,,,,,,,,,,frc2557,frc10444,frc6443,frc2635,frc2915,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm27,qm,1,27,frc2635,,,,,,,,,,,,,,,,,,,,,,,,,,frc2557,frc10444,frc6443,frc2635,frc2915,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm28,qm,1,28,frc3673,,,,,,,,,,,,,,,,,,,,,,,,,,frc3673,frc3636,frc4662,frc3812,frc2471,frc1844,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm28,qm,1,28,frc2471,,,,,,,,,,,,,,,,,,,,,,,,,,frc3673,frc3636,frc4662,frc3812,frc2471,frc1844,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm28,qm,1,28,frc1844,,,,,,,,,,,,,,,,,,,,,,,,,,frc3673,frc3636,frc4662,frc3812,frc2471,frc1844,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm28,qm,1,28,frc3636,,,,,,,,,,,,,,,,,,,,,,,,,,frc3673,frc3636,frc4662,frc3812,frc2471,frc1844,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm28,qm,1,28,frc4662,,,,,,,,,,,,,,,,,,,,,,,,,,frc3673,frc3636,frc4662,frc3812,frc2471,frc1844,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm28,qm,1,28,frc3812,,,,,,,,,,,,,,,,,,,,,,,,,,frc3673,frc3636,frc4662,frc3812,frc2471,frc1844,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm29,qm,1,29,frc1540,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc1540,frc6831,frc6696,frc4043,frc2733,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm29,qm,1,29,frc2733,,,,,,,,,,,,,,,,,,,,,,,,,,frc1540,frc6831,frc6696,frc4043,frc2733,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm29,qm,1,29,frc6845,,,,,,,,,,,,,,,,,,,,,,,,,,frc1540,frc6831,frc6696,frc4043,frc2733,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm29,qm,1,29,frc6831,,,,,,,,,,,,,,,,,,,,,,,,,,frc1540,frc6831,frc6696,frc4043,frc2733,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm29,qm,1,29,frc6696,,,,,,,,,,,,,,,,,,,,,,,,,,frc1540,frc6831,frc6696,frc4043,frc2733,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm29,qm,1,29,frc4043,,,,,,,,,,,,,,,,,,,,,,,,,,frc1540,frc6831,frc6696,frc4043,frc2733,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm3,qm,1,3,frc3636,4,0,1,0,0,0,0,0,3,1,0,5,1,0,1,None,0,efficient in coral placement.,efficient in coral placement an capable of moderate accuracy in the net.,incapable of climbing and failed to park.,naman,1,1,0,0,frc3636,frc6831,frc6443,frc4488,frc4043,frc7034,75,114,2,10,Yes,Yes,Yes,9,19,0,0,0,6,Parked,Parked,Parked,0,0,0,0,0,0,1,4,0,19,85,95,114,0,4,0,1,red
2025orore_qm3,qm,1,3,frc4043,3,0,0,0,0,0,0,0,1,0,0,0,5,0,1,Deep Climb,0,"Moved towards the reef, but stoped","good at scoring on 5, but very slow",goes in early and takes 30 secs to climb deep. Their robot is completely tipped over when on deep cage,Aarush,1,0,0,0,frc3636,frc6831,frc6443,frc4488,frc4043,frc7034,75,114,2,10,Yes,Yes,Yes,9,19,0,0,0,6,Parked,Parked,Parked,0,0,0,0,0,0,1,4,0,19,85,95,114,0,4,0,1,red
2025orore_qm3,qm,1,3,frc7034,4,0,0,0,0,0,0,0,0,0,0,5,2,0,0,Deep Climb,0,Attempted to place coral but missed as well as attempted to station collect but missed,was consistently collecting and placing coral with very few misses last 15 seconds started to climb,was able to climb,Ave wilson,1,0,0,0,frc3636,frc6831,frc6443,frc4488,frc4043,frc7034,75,114,2,10,Yes,Yes,Yes,9,19,0,0,0,6,Parked,Parked,Parked,0,0,0,0,0,0,1,4,0,19,85,95,114,0,4,0,1,red
2025orore_qm3,qm,1,3,frc6831,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,Park,0,"Left start, attempted to place preloaded in L1 but failed",Placed on all levels very consistently. Manual lineup on reef but very accurate. Not very fast but good bot,Parked,Pranav,1,0,0,0,frc3636,frc6831,frc6443,frc4488,frc4043,frc7034,75,114,1,7,Yes,Yes,Yes,9,16,1,0,0,16,Parked,DeepCage,Parked,0,0,0,0,0,0,0,2,0,10,43,59,75,0,0,0,1,red
2025orore_qm3,qm,1,3,frc6443,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,Deep Climb,0,,,,,1,0,0,0,frc3636,frc6831,frc6443,frc4488,frc4043,frc7034,75,114,1,7,Yes,Yes,Yes,9,16,1,0,0,16,Parked,DeepCage,Parked,0,0,0,0,0,0,0,2,0,10,43,59,75,0,0,0,1,red
2025orore_qm3,qm,1,3,frc4488,3,0,0,0,0,0,0,51,0,0,0,2,0,0,0,Park,0,tried to place but missed,Missed a bunch, ,Aa,1,0,0,0,frc3636,frc6831,frc6443,frc4488,frc4043,frc7034,75,114,1,7,Yes,Yes,Yes,9,16,1,0,0,16,Parked,DeepCage,Parked,0,0,0,0,0,0,0,2,0,10,43,59,75,0,0,0,1,red
2025orore_qm30,qm,1,30,frc2898,,,,,,,,,,,,,,,,,,,,,,,,,,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm30,qm,1,30,frc3663,,,,,,,,,,,,,,,,,,,,,,,,,,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm30,qm,1,30,frc957,,,,,,,,,,,,,,,,,,,,,,,,,,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm30,qm,1,30,frc9446,,,,,,,,,,,,,,,,,,,,,,,,,,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm30,qm,1,30,frc847,,,,,,,,,,,,,,,,,,,,,,,,,,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm30,qm,1,30,frc7034,,,,,,,,,,,,,,,,,,,,,,,,,,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc5970,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc2635,,,,,,,,,,,,,,,,,,,,,,,,,,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc3574,,,,,,,,,,,,,,,,,,,,,,,,,,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc10444,,,,,,,,,,,,,,,,,,,,,,,,,,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc4488,,,,,,,,,,,,,,,,,,,,,,,,,,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc3636,,,,,,,,,,,,,,,,,,,,,,,,,,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc2471,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc4662,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc6845,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc1540,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc6831,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc2915,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc9446,,,,,,,,,,,,,,,,,,,,,,,,,,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc3663,,,,,,,,,,,,,,,,,,,,,,,,,,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc6443,,,,,,,,,,,,,,,,,,,,,,,,,,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc9430,,,,,,,,,,,,,,,,,,,,,,,,,,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc1425,,,,,,,,,,,,,,,,,,,,,,,,,,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc957,,,,,,,,,,,,,,,,,,,,,,,,,,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
